F,q,grid_size,run_id,steps_to_convergence,unique_cultures,largest_domain_size,largest_domain_percentage,avg_cultural_distance
2,7,10,7,2424,34,22,22.0,0.7055555555555556
2,7,10,8,2438,35,9,9.0,0.75
2,7,10,9,6778,31,16,16.0,0.6444444444444445
2,7,10,10,4404,34,21,21.0,0.6944444444444444
2,7,10,11,71741,16,58,57.99999999999999,0.4777777777777778
2,7,10,12,8696,29,14,14.000000000000002,0.7111111111111111
2,7,10,13,15492,32,14,14.000000000000002,0.6611111111111111
2,7,10,14,9558,27,17,17.0,0.6333333333333333
2,7,10,15,3693,30,8,8.0,0.6944444444444444
2,7,10,16,3999,33,12,12.0,0.7166666666666667
2,7,10,17,2881,34,12,12.0,0.7833333333333333
2,7,10,18,16046,25,44,44.0,0.5333333333333333
2,7,10,19,8290,26,16,16.0,0.6833333333333333
2,7,10,20,3818,26,17,17.0,0.5944444444444444
2,7,10,21,7659,28,13,13.0,0.7
2,7,10,22,64864,26,34,34.0,0.5722222222222222
2,7,10,23,4368,27,17,17.0,0.6722222222222223
2,7,10,24,6446,31,12,12.0,0.6944444444444444
2,7,10,25,12466,29,25,25.0,0.6555555555555556
2,7,10,26,14667,22,23,23.0,0.6388888888888888
2,7,10,27,6933,28,25,25.0,0.6666666666666666
2,7,10,28,28238,25,32,32.0,0.5944444444444444
2,7,10,29,14897,30,19,19.0,0.6833333333333333
2,7,10,30,2498,32,10,10.0,0.7
2,7,10,31,27556,29,24,24.0,0.6444444444444445
2,7,10,32,9130,28,15,15.0,0.6444444444444445
2,7,10,33,18469,25,42,42.0,0.5277777777777778
2,7,10,34,4103,32,17,17.0,0.7388888888888889
2,7,10,35,2456,34,10,10.0,0.6888888888888889
2,7,10,36,2226,34,10,10.0,0.6944444444444444
2,7,10,37,9016,29,13,13.0,0.6222222222222222
2,7,10,38,15025,30,19,19.0,0.6611111111111111
2,7,10,39,20550,30,19,19.0,0.7166666666666667
2,7,10,40,13059,35,18,18.0,0.6666666666666666
2,7,10,41,2520,34,20,20.0,0.7277777777777777
2,7,10,42,8057,29,15,15.0,0.6777777777777778
2,7,10,43,27478,23,30,30.0,0.5333333333333333
2,7,10,44,2461,28,20,20.0,0.6555555555555556
2,7,10,45,5123,25,19,19.0,0.5333333333333333
2,7,10,46,8562,28,13,13.0,0.7111111111111111
2,7,10,47,5096,29,22,22.0,0.6888888888888889
2,7,10,48,3034,33,16,16.0,0.7166666666666667
2,7,10,49,26885,26,24,24.0,0.6611111111111111
2,7,10,50,6878,23,26,26.0,0.5833333333333334
2,7,10,51,3898,32,10,10.0,0.6944444444444444
2,7,10,52,2091,33,10,10.0,0.7333333333333333
2,7,10,53,5289,30,12,12.0,0.65
2,7,10,54,4682,34,11,11.0,0.7611111111111111
2,7,10,55,3621,31,14,14.000000000000002,0.7166666666666667
2,7,10,56,8490,33,13,13.0,0.6722222222222223
2,7,10,57,3604,34,8,8.0,0.7333333333333333
2,7,10,58,17512,27,23,23.0,0.65
2,7,10,59,9499,24,20,20.0,0.6111111111111112
2,7,10,60,6229,33,13,13.0,0.6833333333333333
2,7,10,61,2376,34,8,8.0,0.7555555555555555
2,7,10,62,10507,32,27,27.0,0.6611111111111111
2,7,10,63,3500,36,14,14.000000000000002,0.75
2,7,10,64,8640,30,15,15.0,0.6666666666666666
2,7,10,65,38626,26,19,19.0,0.6666666666666666
2,7,10,66,10421,27,23,23.0,0.6277777777777778
2,7,10,67,7601,27,22,22.0,0.6333333333333333
2,7,10,68,21662,25,16,16.0,0.6111111111111112
2,7,10,69,6576,28,22,22.0,0.6388888888888888
2,7,10,70,1644,31,7,7.000000000000001,0.7222222222222222
2,7,10,71,22782,23,35,35.0,0.5666666666666667
2,7,10,72,8321,29,21,21.0,0.6666666666666666
2,7,10,73,4072,31,18,18.0,0.7055555555555556
2,7,10,74,3703,32,9,9.0,0.7166666666666667
2,7,10,75,2700,36,7,7.000000000000001,0.7444444444444445
2,7,10,76,4410,35,12,12.0,0.7222222222222222
2,7,10,77,1959,33,10,10.0,0.7111111111111111
2,7,10,78,13577,23,44,44.0,0.5444444444444444
2,7,10,79,3475,28,17,17.0,0.6444444444444445
2,7,10,80,9988,25,22,22.0,0.6055555555555555
2,7,10,81,1169,34,9,9.0,0.8055555555555556
2,7,10,82,10188,26,22,22.0,0.6277777777777778
2,7,10,83,4892,30,13,13.0,0.6888888888888889
2,7,10,84,12101,27,31,31.0,0.5833333333333334
2,7,10,85,16090,21,30,30.0,0.5166666666666667
2,7,10,86,2685,30,12,12.0,0.7055555555555556
2,7,10,87,15304,20,44,44.0,0.5388888888888889
2,7,10,88,13567,31,24,24.0,0.6111111111111112
2,7,10,89,16453,34,20,20.0,0.7055555555555556
2,7,10,90,3155,35,14,14.000000000000002,0.7666666666666667
2,7,10,91,5405,35,13,13.0,0.7
2,7,10,92,51961,18,58,57.99999999999999,0.3888888888888889
2,7,10,93,8901,29,11,11.0,0.6777777777777778
2,7,10,94,15865,28,17,17.0,0.6444444444444445
2,7,10,95,27217,29,22,22.0,0.6055555555555555
2,7,10,96,4916,30,8,8.0,0.7222222222222222
2,7,10,97,3648,33,13,13.0,0.7388888888888889
2,7,10,98,3599,31,13,13.0,0.7111111111111111
2,7,10,99,6829,27,19,19.0,0.6166666666666667
2,8,10,0,7415,37,13,13.0,0.7055555555555556
2,8,10,1,972,40,12,12.0,0.7777777777777778
2,8,10,2,13450,34,15,15.0,0.7
2,8,10,3,11575,36,10,10.0,0.7055555555555556
2,8,10,4,4836,32,13,13.0,0.7333333333333333
2,8,10,5,6062,37,9,9.0,0.7833333333333333
2,8,10,6,5274,28,18,18.0,0.5722222222222222
2,8,10,7,11446,43,13,13.0,0.75
2,8,10,8,3669,39,14,14.000000000000002,0.7222222222222222
2,8,10,9,3015,30,12,12.0,0.6722222222222223
2,8,10,10,1690,39,10,10.0,0.7944444444444444
2,8,10,11,1976,33,10,10.0,0.7555555555555555
2,8,10,12,1870,39,7,7.000000000000001,0.7777777777777778
2,8,10,13,3458,35,9,9.0,0.7444444444444445
2,8,10,14,5612,40,10,10.0,0.7555555555555555
2,8,10,15,10779,33,29,28.999999999999996,0.6166666666666667
2,8,10,16,1999,32,12,12.0,0.7444444444444445
2,8,10,17,3467,36,7,7.000000000000001,0.75
2,8,10,18,23757,37,16,16.0,0.7111111111111111
2,8,10,19,13962,28,14,14.000000000000002,0.6944444444444444
2,8,10,20,33462,39,21,21.0,0.7166666666666667
2,8,10,21,7013,34,12,12.0,0.6944444444444444
2,8,10,22,1887,33,17,17.0,0.7222222222222222
2,8,10,23,6211,31,12,12.0,0.6222222222222222
2,8,10,24,16400,34,21,21.0,0.6666666666666666
2,8,10,25,5600,36,11,11.0,0.7222222222222222
2,8,10,26,4775,35,19,19.0,0.6944444444444444
2,8,10,27,17666,35,22,22.0,0.6833333333333333
2,8,10,28,2940,40,12,12.0,0.7333333333333333
2,8,10,29,5884,35,18,18.0,0.7277777777777777
2,8,10,30,2783,33,13,13.0,0.6888888888888889
2,8,10,31,3464,38,12,12.0,0.7166666666666667
2,8,10,32,6196,35,16,16.0,0.7
2,8,10,33,6815,35,9,9.0,0.7555555555555555
2,8,10,34,9640,34,18,18.0,0.6388888888888888
2,8,10,35,8149,33,23,23.0,0.6833333333333333
2,8,10,36,2100,32,17,17.0,0.6833333333333333
2,8,10,37,5772,35,13,13.0,0.6777777777777778
2,8,10,38,3551,27,31,31.0,0.5722222222222222
2,8,10,39,4562,37,16,16.0,0.7277777777777777
2,8,10,40,21117,32,28,28.000000000000004,0.65
2,8,10,41,3105,39,9,9.0,0.7388888888888889
2,8,10,42,3997,40,9,9.0,0.7722222222222223
2,8,10,43,6577,36,18,18.0,0.7388888888888889
2,8,10,44,8012,35,15,15.0,0.7055555555555556
2,8,10,45,7358,31,17,17.0,0.6833333333333333
2,8,10,46,953,38,7,7.000000000000001,0.8166666666666667
2,8,10,47,1374,38,17,17.0,0.75
2,8,10,48,5876,35,11,11.0,0.6944444444444444
2,8,10,49,19927,40,32,32.0,0.6722222222222223
2,8,10,50,5307,44,10,10.0,0.7277777777777777
2,8,10,51,11615,34,29,28.999999999999996,0.6166666666666667
2,8,10,52,1840,37,10,10.0,0.7166666666666667
2,8,10,53,28730,32,12,12.0,0.6833333333333333
2,8,10,54,8070,29,15,15.0,0.6388888888888888
2,8,10,55,3744,32,14,14.000000000000002,0.6555555555555556
2,8,10,56,11275,31,11,11.0,0.6944444444444444
2,8,10,57,16200,41,17,17.0,0.75
2,8,10,58,21636,32,31,31.0,0.65
2,8,10,59,3138,40,10,10.0,0.7666666666666667
2,8,10,60,1395,35,10,10.0,0.7611111111111111
2,8,10,61,2573,38,10,10.0,0.7722222222222223
2,8,10,62,9738,34,10,10.0,0.7111111111111111
2,8,10,63,9837,32,17,17.0,0.6666666666666666
2,8,10,64,30833,28,26,26.0,0.55
2,8,10,65,11763,36,21,21.0,0.6833333333333333
2,8,10,66,8352,36,11,11.0,0.6888888888888889
2,8,10,67,2188,33,7,7.000000000000001,0.7
2,8,10,68,6797,34,13,13.0,0.75
2,8,10,69,7065,37,18,18.0,0.7111111111111111
2,8,10,70,2168,38,8,8.0,0.7388888888888889
2,8,10,71,11796,36,27,27.0,0.6944444444444444
2,8,10,72,8347,28,12,12.0,0.6388888888888888
2,8,10,73,2347,42,7,7.000000000000001,0.8333333333333334
2,8,10,74,2456,42,8,8.0,0.7666666666666667
2,8,10,75,14362,33,15,15.0,0.6555555555555556
2,8,10,76,3527,35,13,13.0,0.7222222222222222
2,8,10,77,1445,42,8,8.0,0.8
2,8,10,78,5717,35,20,20.0,0.7
2,8,10,79,17218,30,26,26.0,0.6444444444444445
2,8,10,80,4676,42,16,16.0,0.7555555555555555
2,8,10,81,12059,30,27,27.0,0.5888888888888889
2,8,10,82,4962,37,9,9.0,0.6944444444444444
2,8,10,83,12976,38,10,10.0,0.7222222222222222
2,8,10,84,3441,41,16,16.0,0.7277777777777777
2,8,10,85,4717,32,10,10.0,0.7055555555555556
2,8,10,86,4234,36,11,11.0,0.7222222222222222
2,8,10,87,13507,35,21,21.0,0.6944444444444444
2,8,10,88,4288,31,10,10.0,0.7
2,8,10,89,27563,28,23,23.0,0.6333333333333333
2,8,10,90,2217,34,8,8.0,0.7444444444444445
2,8,10,91,12048,35,18,18.0,0.7277777777777777
2,8,10,92,13500,24,33,33.0,0.5222222222222223
2,8,10,93,10869,38,13,13.0,0.7444444444444445
2,8,10,94,7352,39,12,12.0,0.7111111111111111
2,8,10,95,7608,38,10,10.0,0.7611111111111111
2,8,10,96,3013,37,6,6.0,0.7722222222222223
2,8,10,97,2946,38,17,17.0,0.7555555555555555
2,8,10,98,7638,33,12,12.0,0.7166666666666667
2,8,10,99,8505,34,12,12.0,0.6777777777777778
2,9,10,0,2670,45,9,9.0,0.7888888888888889
2,9,10,1,2259,38,7,7.000000000000001,0.8166666666666667
2,9,10,2,11989,34,20,20.0,0.6666666666666666
2,9,10,3,4752,40,10,10.0,0.7555555555555555
2,9,10,4,2861,37,11,11.0,0.7111111111111111
2,9,10,5,3056,48,15,15.0,0.7777777777777778
2,9,10,6,6564,40,14,14.000000000000002,0.7166666666666667
2,9,10,7,1237,44,8,8.0,0.8055555555555556
2,9,10,8,13274,44,18,18.0,0.75
2,9,10,9,5367,50,17,17.0,0.7722222222222223
2,9,10,10,2094,40,8,8.0,0.7555555555555555
2,9,10,11,4597,39,11,11.0,0.7111111111111111
2,9,10,12,7567,36,17,17.0,0.7222222222222222
2,9,10,13,3812,41,9,9.0,0.7555555555555555
2,9,10,14,2761,39,12,12.0,0.75
2,9,10,15,3913,41,10,10.0,0.7333333333333333
2,9,10,16,4606,42,13,13.0,0.7111111111111111
2,9,10,17,5463,43,9,9.0,0.7333333333333333
2,9,10,18,6230,36,9,9.0,0.7166666666666667
2,9,10,19,12466,33,13,13.0,0.6611111111111111
2,9,10,20,4544,41,22,22.0,0.7444444444444445
2,9,10,21,2716,39,20,20.0,0.7111111111111111
2,9,10,22,1661,42,12,12.0,0.7666666666666667
2,9,10,23,11848,38,14,14.000000000000002,0.7
2,9,10,24,7780,41,16,16.0,0.7111111111111111
2,9,10,25,11969,38,9,9.0,0.6888888888888889
2,9,10,26,3498,40,8,8.0,0.7555555555555555
2,9,10,27,2020,47,8,8.0,0.7388888888888889
2,9,10,28,3203,38,12,12.0,0.7166666666666667
2,9,10,29,17727,41,21,21.0,0.7222222222222222
2,9,10,30,4493,46,9,9.0,0.8
2,9,10,31,15455,47,6,6.0,0.7888888888888889
2,9,10,32,1618,42,8,8.0,0.7944444444444444
2,9,10,33,2870,38,9,9.0,0.7333333333333333
2,9,10,34,9056,38,18,18.0,0.6555555555555556
2,9,10,35,2655,44,7,7.000000000000001,0.7888888888888889
2,9,10,36,5588,39,12,12.0,0.7222222222222222
2,9,10,37,2995,47,10,10.0,0.7833333333333333
2,9,10,38,5369,43,13,13.0,0.7277777777777777
2,9,10,39,9362,47,18,18.0,0.7888888888888889
2,9,10,40,15383,42,17,17.0,0.7388888888888889
2,9,10,41,10045,32,20,20.0,0.6777777777777778
2,9,10,42,5052,47,6,6.0,0.8388888888888889
2,9,10,43,4131,41,10,10.0,0.7333333333333333
2,9,10,44,5393,48,13,13.0,0.8
2,9,10,45,11415,31,20,20.0,0.6722222222222223
2,9,10,46,3817,35,19,19.0,0.6611111111111111
2,9,10,47,679,53,4,4.0,0.8611111111111112
2,9,10,48,4830,42,8,8.0,0.7944444444444444
2,9,10,49,8957,42,14,14.000000000000002,0.7666666666666667
2,9,10,50,2434,37,14,14.000000000000002,0.7166666666666667
2,9,10,51,5071,40,11,11.0,0.7166666666666667
2,9,10,52,5782,43,8,8.0,0.7833333333333333
2,9,10,53,5389,45,14,14.000000000000002,0.7611111111111111
2,9,10,54,2082,40,10,10.0,0.7388888888888889
2,9,10,55,2989,43,8,8.0,0.7555555555555555
2,9,10,56,1047,42,6,6.0,0.8333333333333334
2,9,10,57,6741,41,9,9.0,0.7111111111111111
2,9,10,58,3930,45,10,10.0,0.7722222222222223
2,9,10,59,6031,43,15,15.0,0.7888888888888889
2,9,10,60,824,42,8,8.0,0.7833333333333333
2,9,10,61,3860,48,8,8.0,0.7944444444444444
2,9,10,62,6390,42,7,7.000000000000001,0.7722222222222223
2,9,10,63,7956,43,17,17.0,0.7277777777777777
2,9,10,64,1650,44,15,15.0,0.7777777777777778
2,9,10,65,9515,45,13,13.0,0.7277777777777777
2,9,10,66,3698,37,11,11.0,0.7333333333333333
2,9,10,67,7468,48,11,11.0,0.7888888888888889
2,9,10,68,2954,47,7,7.000000000000001,0.7944444444444444
2,9,10,69,7025,42,15,15.0,0.7388888888888889
2,9,10,70,3020,37,10,10.0,0.7333333333333333
2,9,10,71,4790,40,10,10.0,0.7333333333333333
2,9,10,72,8439,48,9,9.0,0.7722222222222223
2,9,10,73,2500,42,9,9.0,0.7888888888888889
2,9,10,74,2605,39,10,10.0,0.7666666666666667
2,9,10,75,9837,39,11,11.0,0.7
2,9,10,76,13771,37,23,23.0,0.6722222222222223
2,9,10,77,4967,37,9,9.0,0.7111111111111111
2,9,10,78,2166,44,11,11.0,0.7777777777777778
2,9,10,79,27338,31,29,28.999999999999996,0.6333333333333333
2,9,10,80,3551,50,7,7.000000000000001,0.8277777777777777
2,9,10,81,1450,41,9,9.0,0.7555555555555555
2,9,10,82,6491,37,13,13.0,0.7166666666666667
2,9,10,83,3085,43,11,11.0,0.75
2,9,10,84,2811,44,8,8.0,0.7833333333333333
2,9,10,85,2042,46,8,8.0,0.8111111111111111
2,9,10,86,3007,41,14,14.000000000000002,0.7888888888888889
2,9,10,87,4763,42,6,6.0,0.8
2,9,10,88,3988,36,20,20.0,0.7
2,9,10,89,7054,32,15,15.0,0.65
2,9,10,90,2147,41,9,9.0,0.7944444444444444
2,9,10,91,4727,38,10,10.0,0.7388888888888889
2,9,10,92,748,50,6,6.0,0.8277777777777777
2,9,10,93,8369,39,18,18.0,0.6722222222222223
2,9,10,94,2858,41,12,12.0,0.7166666666666667
2,9,10,95,5298,38,13,13.0,0.6888888888888889
2,9,10,96,2337,46,10,10.0,0.8
2,9,10,97,1035,43,9,9.0,0.7888888888888889
2,9,10,98,2204,37,10,10.0,0.75
2,9,10,99,4147,38,13,13.0,0.6444444444444445
2,10,10,0,3156,45,7,7.000000000000001,0.7777777777777778
2,10,10,1,12761,35,17,17.0,0.6555555555555556
2,10,10,2,7213,48,10,10.0,0.7777777777777778
2,10,10,3,1533,45,7,7.000000000000001,0.8111111111111111
2,10,10,4,1125,52,6,6.0,0.8222222222222222
2,10,10,5,3582,44,13,13.0,0.75
2,10,10,6,16737,48,19,19.0,0.7777777777777778
2,10,10,7,3393,43,8,8.0,0.7777777777777778
2,10,10,8,3096,44,11,11.0,0.7444444444444445
2,10,10,9,5817,45,10,10.0,0.7888888888888889
2,10,10,10,2300,48,10,10.0,0.8
2,10,10,11,1964,51,9,9.0,0.8166666666666667
2,10,10,12,3568,52,7,7.000000000000001,0.8111111111111111
2,10,10,13,4164,46,11,11.0,0.8222222222222222
2,10,10,14,4101,51,7,7.000000000000001,0.8277777777777777
2,10,10,15,2543,44,8,8.0,0.7833333333333333
2,10,10,16,1012,51,8,8.0,0.8166666666666667
2,10,10,17,5500,43,13,13.0,0.7166666666666667
2,10,10,18,2093,47,8,8.0,0.7666666666666667
2,10,10,19,4646,44,12,12.0,0.7055555555555556
2,10,10,20,6276,43,17,17.0,0.7111111111111111
2,10,10,21,4058,45,7,7.000000000000001,0.7222222222222222
2,10,10,22,2865,50,10,10.0,0.8333333333333334
2,10,10,23,3575,48,6,6.0,0.8111111111111111
2,10,10,24,2630,46,8,8.0,0.75
2,10,10,25,4133,43,9,9.0,0.7722222222222223
2,10,10,26,1275,51,6,6.0,0.8111111111111111
2,10,10,27,5445,45,10,10.0,0.7722222222222223
2,10,10,28,1084,46,8,8.0,0.7944444444444444
2,10,10,29,1210,42,6,6.0,0.8
2,10,10,30,9042,49,11,11.0,0.7388888888888889
2,10,10,31,5587,42,16,16.0,0.7555555555555555
2,10,10,32,3161,47,8,8.0,0.8277777777777777
2,10,10,33,6767,43,12,12.0,0.7444444444444445
2,10,10,34,6143,48,7,7.000000000000001,0.7722222222222223
2,10,10,35,4118,45,11,11.0,0.7111111111111111
2,10,10,36,1365,46,9,9.0,0.7722222222222223
2,10,10,37,6456,44,12,12.0,0.7111111111111111
2,10,10,38,1587,52,7,7.000000000000001,0.8055555555555556
2,10,10,39,3614,45,11,11.0,0.7722222222222223
2,10,10,40,9575,38,15,15.0,0.7722222222222223
2,10,10,41,2164,50,8,8.0,0.7888888888888889
2,10,10,42,4241,47,9,9.0,0.7833333333333333
2,10,10,43,2513,44,8,8.0,0.7722222222222223
2,10,10,44,482,53,7,7.000000000000001,0.8888888888888888
2,10,10,45,2321,55,6,6.0,0.8388888888888889
2,10,10,46,5686,38,18,18.0,0.6777777777777778
2,10,10,47,6640,45,9,9.0,0.8
2,10,10,48,707,55,7,7.000000000000001,0.8277777777777777
2,10,10,49,2635,49,7,7.000000000000001,0.8111111111111111
2,10,10,50,6578,42,14,14.000000000000002,0.7333333333333333
2,10,10,51,2256,44,10,10.0,0.7555555555555555
2,10,10,52,2972,52,10,10.0,0.8444444444444444
2,10,10,53,5325,39,11,11.0,0.7166666666666667
2,10,10,54,1638,51,8,8.0,0.8333333333333334
2,10,10,55,4199,49,8,8.0,0.7888888888888889
2,10,10,56,1073,51,10,10.0,0.8166666666666667
2,10,10,57,2354,44,6,6.0,0.8111111111111111
2,10,10,58,2340,50,7,7.000000000000001,0.8388888888888889
2,10,10,59,53825,39,32,32.0,0.6777777777777778
2,10,10,60,9392,46,11,11.0,0.7777777777777778
2,10,10,61,1280,54,7,7.000000000000001,0.8222222222222222
2,10,10,62,3354,45,5,5.0,0.8111111111111111
2,10,10,63,2649,42,8,8.0,0.7666666666666667
2,10,10,64,3466,42,10,10.0,0.75
2,10,10,65,12589,44,17,17.0,0.7166666666666667
2,10,10,66,3130,49,6,6.0,0.7555555555555555
2,10,10,67,2763,48,8,8.0,0.7611111111111111
2,10,10,68,2335,49,6,6.0,0.7777777777777778
2,10,10,69,4014,44,13,13.0,0.7166666666666667
2,10,10,70,10735,45,20,20.0,0.7333333333333333
2,10,10,71,1923,47,8,8.0,0.7777777777777778
2,10,10,72,12112,41,13,13.0,0.7944444444444444
2,10,10,73,1557,49,6,6.0,0.8
2,10,10,74,11301,39,28,28.000000000000004,0.7
2,10,10,75,4943,44,17,17.0,0.7166666666666667
2,10,10,76,9229,47,10,10.0,0.8111111111111111
2,10,10,77,5535,51,9,9.0,0.7944444444444444
2,10,10,78,15607,41,15,15.0,0.7611111111111111
2,10,10,79,4306,45,9,9.0,0.7888888888888889
2,10,10,80,4743,41,11,11.0,0.7166666666666667
2,10,10,81,4164,45,10,10.0,0.7777777777777778
2,10,10,82,1290,53,6,6.0,0.8333333333333334
2,10,10,83,10823,51,30,30.0,0.7388888888888889
2,10,10,84,6983,52,11,11.0,0.8055555555555556
2,10,10,85,6444,49,11,11.0,0.8222222222222222
2,10,10,86,1768,43,9,9.0,0.7944444444444444
2,10,10,87,1244,51,7,7.000000000000001,0.8388888888888889
2,10,10,88,1225,45,7,7.000000000000001,0.7777777777777778
2,10,10,89,4335,46,9,9.0,0.7722222222222223
2,10,10,90,1226,45,7,7.000000000000001,0.8
2,10,10,91,3527,43,14,14.000000000000002,0.7055555555555556
2,10,10,92,7082,41,19,19.0,0.6833333333333333
2,10,10,93,1672,49,9,9.0,0.8222222222222222
2,10,10,94,1776,50,7,7.000000000000001,0.85
2,10,10,95,3959,44,10,10.0,0.7222222222222222
2,10,10,96,7346,39,11,11.0,0.7277777777777777
2,10,10,97,4900,52,13,13.0,0.8111111111111111
2,10,10,98,18247,32,22,22.0,0.6055555555555555
2,10,10,99,6570,45,8,8.0,0.7388888888888889
2,11,10,0,5461,49,12,12.0,0.7833333333333333
2,11,10,1,4666,50,11,11.0,0.7888888888888889
2,11,10,2,1406,47,7,7.000000000000001,0.8166666666666667
2,11,10,3,2125,47,11,11.0,0.7666666666666667
2,11,10,4,3994,49,7,7.000000000000001,0.8
2,11,10,5,3763,46,10,10.0,0.7611111111111111
2,11,10,6,3464,48,7,7.000000000000001,0.75
2,11,10,7,2298,45,13,13.0,0.7388888888888889
2,11,10,8,913,51,7,7.000000000000001,0.8388888888888889
2,11,10,9,3627,54,9,9.0,0.8055555555555556
2,11,10,10,12660,47,10,10.0,0.7666666666666667
2,11,10,11,2879,54,11,11.0,0.8333333333333334
2,11,10,12,912,55,8,8.0,0.8611111111111112
2,11,10,13,10271,47,16,16.0,0.75
2,11,10,14,727,54,10,10.0,0.8555555555555555
2,11,10,15,3100,54,6,6.0,0.8111111111111111
2,11,10,16,1181,58,5,5.0,0.8166666666666667
2,11,10,17,8439,48,9,9.0,0.7611111111111111
2,11,10,18,9033,51,12,12.0,0.8111111111111111
2,11,10,19,2903,47,10,10.0,0.7666666666666667
2,11,10,20,8573,51,10,10.0,0.8055555555555556
2,11,10,21,2117,58,5,5.0,0.8222222222222222
2,11,10,22,2255,57,7,7.000000000000001,0.8333333333333334
2,11,10,23,34632,41,16,16.0,0.7222222222222222
2,11,10,24,1356,47,9,9.0,0.8
2,11,10,25,2928,50,7,7.000000000000001,0.7833333333333333
2,11,10,26,5028,54,8,8.0,0.7944444444444444
2,11,10,27,2871,55,7,7.000000000000001,0.85
2,11,10,28,1696,53,8,8.0,0.8
2,11,10,29,1792,53,7,7.000000000000001,0.8444444444444444
2,11,10,30,12130,55,8,8.0,0.8222222222222222
2,11,10,31,7926,45,14,14.000000000000002,0.7555555555555555
2,11,10,32,1378,53,7,7.000000000000001,0.8222222222222222
2,11,10,33,2771,55,8,8.0,0.8277777777777777
2,11,10,34,7146,47,12,12.0,0.7833333333333333
2,11,10,35,1348,54,6,6.0,0.8833333333333333
2,11,10,36,1491,49,6,6.0,0.8111111111111111
2,11,10,37,2782,52,9,9.0,0.7833333333333333
2,11,10,38,1282,42,7,7.000000000000001,0.7555555555555555
2,11,10,39,1253,52,8,8.0,0.8277777777777777
2,11,10,40,4213,50,7,7.000000000000001,0.7722222222222223
2,11,10,41,2873,50,8,8.0,0.8
2,11,10,42,7372,54,11,11.0,0.8111111111111111
2,11,10,43,1697,50,8,8.0,0.7555555555555555
2,11,10,44,5811,55,8,8.0,0.8444444444444444
2,11,10,45,13079,40,16,16.0,0.75
2,11,10,46,1934,54,10,10.0,0.8166666666666667
2,11,10,47,2390,60,6,6.0,0.8444444444444444
2,11,10,48,1861,45,12,12.0,0.7333333333333333
2,11,10,49,4105,60,11,11.0,0.8555555555555555
2,11,10,50,1934,53,8,8.0,0.8388888888888889
2,11,10,51,1568,55,7,7.000000000000001,0.8277777777777777
2,11,10,52,2555,54,9,9.0,0.8277777777777777
2,11,10,53,6616,43,14,14.000000000000002,0.7277777777777777
2,11,10,54,7378,49,14,14.000000000000002,0.7888888888888889
2,11,10,55,3276,52,10,10.0,0.7888888888888889
2,11,10,56,2454,46,7,7.000000000000001,0.7888888888888889
2,11,10,57,6404,51,14,14.000000000000002,0.8055555555555556
2,11,10,58,4408,44,11,11.0,0.75
2,11,10,59,4431,46,6,6.0,0.7722222222222223
2,11,10,60,9030,45,10,10.0,0.7388888888888889
2,11,10,61,2344,53,8,8.0,0.8
2,11,10,62,4973,57,7,7.000000000000001,0.8222222222222222
2,11,10,63,1406,49,7,7.000000000000001,0.8
2,11,10,64,1424,44,11,11.0,0.7833333333333333
2,11,10,65,2405,51,5,5.0,0.8277777777777777
2,11,10,66,3054,51,9,9.0,0.7666666666666667
2,11,10,67,1190,59,7,7.000000000000001,0.8333333333333334
2,11,10,68,3075,53,9,9.0,0.8388888888888889
2,11,10,69,7806,48,15,15.0,0.75
2,11,10,70,3230,47,14,14.000000000000002,0.75
2,11,10,71,6634,49,8,8.0,0.7833333333333333
2,11,10,72,11452,48,10,10.0,0.7611111111111111
2,11,10,73,2615,60,10,10.0,0.8388888888888889
2,11,10,74,2142,51,10,10.0,0.7833333333333333
2,11,10,75,800,53,5,5.0,0.8333333333333334
2,11,10,76,1536,49,5,5.0,0.7944444444444444
2,11,10,77,1946,50,7,7.000000000000001,0.7722222222222223
2,11,10,78,6111,51,9,9.0,0.8277777777777777
2,11,10,79,697,51,6,6.0,0.8444444444444444
2,11,10,80,3088,50,6,6.0,0.8055555555555556
2,11,10,81,1821,42,12,12.0,0.7555555555555555
2,11,10,82,2469,55,5,5.0,0.8333333333333334
2,11,10,83,8322,53,12,12.0,0.85
2,11,10,84,2306,45,9,9.0,0.7777777777777778
2,11,10,85,1246,53,10,10.0,0.8
2,11,10,86,2056,56,6,6.0,0.8222222222222222
2,11,10,87,5635,50,8,8.0,0.7388888888888889
2,11,10,88,1400,53,6,6.0,0.8388888888888889
2,11,10,89,1766,50,6,6.0,0.8111111111111111
2,11,10,90,5002,44,10,10.0,0.7833333333333333
2,11,10,91,1675,53,5,5.0,0.8222222222222222
2,11,10,92,1723,57,5,5.0,0.8166666666666667
2,11,10,93,3688,49,7,7.000000000000001,0.8111111111111111
2,11,10,94,4093,47,8,8.0,0.75
2,11,10,95,951,54,6,6.0,0.85
2,11,10,96,1199,54,7,7.000000000000001,0.7944444444444444
2,11,10,97,2871,56,6,6.0,0.8611111111111112
2,11,10,98,1293,49,7,7.000000000000001,0.8
2,11,10,99,3587,51,8,8.0,0.7944444444444444
2,12,10,0,1496,52,5,5.0,0.8277777777777777
2,12,10,1,1485,60,4,4.0,0.8444444444444444
2,12,10,2,2696,54,10,10.0,0.8055555555555556
2,12,10,3,2041,55,10,10.0,0.8444444444444444
2,12,10,4,547,61,7,7.000000000000001,0.8722222222222222
