correlation,grid_size,run_id,steps_to_convergence,unique_cultures,largest_domain_size,largest_domain_percentage,avg_cultural_distance
-0.5,10,78,45387,1,100,100.0,0.0
-0.5,10,79,47373,1,100,100.0,0.0
-0.5,10,80,35255,1,100,100.0,0.0
-0.5,10,81,110698,1,100,100.0,0.0
-0.5,10,82,36247,1,100,100.0,0.0
-0.5,10,83,33348,2,99,99.0,0.016666666666666666
-0.5,10,84,33554,1,100,100.0,0.0
-0.5,10,85,36402,1,100,100.0,0.0
-0.5,10,86,21220,1,100,100.0,0.0
-0.5,10,87,36192,1,100,100.0,0.0
-0.5,10,88,21576,1,100,100.0,0.0
-0.5,10,89,13704,1,100,100.0,0.0
-0.5,10,90,40363,1,100,100.0,0.0
-0.5,10,91,65275,1,100,100.0,0.0
-0.5,10,92,27588,1,100,100.0,0.0
-0.5,10,93,54823,1,100,100.0,0.0
-0.5,10,94,63465,1,100,100.0,0.0
-0.5,10,95,41947,1,100,100.0,0.0
-0.5,10,96,69622,1,100,100.0,0.0
-0.5,10,97,40870,1,100,100.0,0.0
-0.5,10,98,20300,1,100,100.0,0.0
-0.5,10,99,39443,1,100,100.0,0.0
-0.5,10,100,27145,1,100,100.0,0.0
-0.5,10,101,53539,1,100,100.0,0.0
-0.5,10,102,76119,1,100,100.0,0.0
-0.5,10,103,36722,1,100,100.0,0.0
-0.5,10,104,57220,1,100,100.0,0.0
-0.5,10,105,24335,1,100,100.0,0.0
-0.5,10,106,30157,1,100,100.0,0.0
-0.5,10,107,58794,2,99,99.0,0.011111111111111112
-0.5,10,108,61708,1,100,100.0,0.0
-0.5,10,109,27644,2,99,99.0,0.016666666666666666
-0.5,10,110,60454,1,100,100.0,0.0
-0.5,10,111,26597,1,100,100.0,0.0
-0.5,10,112,16736,1,100,100.0,0.0
-0.5,10,113,32139,1,100,100.0,0.0
-0.5,10,114,132950,1,100,100.0,0.0
-0.5,10,115,22412,1,100,100.0,0.0
-0.5,10,116,24782,1,100,100.0,0.0
-0.5,10,117,34336,2,99,99.0,0.022222222222222223
-0.5,10,118,26371,1,100,100.0,0.0
-0.5,10,119,35195,1,100,100.0,0.0
-0.5,10,120,43830,1,100,100.0,0.0
-0.5,10,121,48169,1,100,100.0,0.0
-0.5,10,122,17978,1,100,100.0,0.0
-0.5,10,123,77257,1,100,100.0,0.0
-0.5,10,124,36824,1,100,100.0,0.0
-0.5,10,125,34167,1,100,100.0,0.0
-0.5,10,126,33067,2,99,99.0,0.016666666666666666
-0.5,10,127,46866,1,100,100.0,0.0
-0.5,10,128,24579,1,100,100.0,0.0
-0.5,10,129,42059,1,100,100.0,0.0
-0.5,10,130,24277,1,100,100.0,0.0
-0.5,10,131,29941,1,100,100.0,0.0
-0.5,10,132,56687,1,100,100.0,0.0
-0.5,10,133,29137,1,100,100.0,0.0
-0.5,10,134,84465,1,100,100.0,0.0
-0.5,10,135,21363,1,100,100.0,0.0
-0.5,10,136,36856,1,100,100.0,0.0
-0.5,10,137,43581,1,100,100.0,0.0
-0.5,10,138,32637,1,100,100.0,0.0
-0.5,10,139,18664,1,100,100.0,0.0
-0.5,10,140,40738,1,100,100.0,0.0
-0.5,10,141,45445,1,100,100.0,0.0
-0.5,10,142,62465,1,100,100.0,0.0
-0.5,10,143,39682,1,100,100.0,0.0
-0.5,10,144,20077,1,100,100.0,0.0
-0.5,10,145,24554,1,100,100.0,0.0
-0.5,10,146,48509,1,100,100.0,0.0
-0.5,10,147,37256,1,100,100.0,0.0
-0.5,10,148,26789,1,100,100.0,0.0
-0.5,10,149,34745,1,100,100.0,0.0
-0.5,10,150,46658,1,100,100.0,0.0
-0.5,10,151,36798,1,100,100.0,0.0
-0.5,10,152,30290,2,99,99.0,0.016666666666666666
-0.5,10,153,46743,1,100,100.0,0.0
-0.5,10,154,26789,1,100,100.0,0.0
-0.5,10,155,41707,1,100,100.0,0.0
-0.5,10,156,54734,1,100,100.0,0.0
-0.5,10,157,93395,1,100,100.0,0.0
-0.5,10,158,48644,1,100,100.0,0.0
-0.5,10,159,37548,1,100,100.0,0.0
-0.5,10,160,37687,1,100,100.0,0.0
-0.5,10,161,24148,1,100,100.0,0.0
-0.5,10,162,37021,1,100,100.0,0.0
-0.5,10,163,33979,1,100,100.0,0.0
-0.5,10,164,28909,1,100,100.0,0.0
-0.5,10,165,27161,1,100,100.0,0.0
-0.5,10,166,17406,1,100,100.0,0.0
-0.5,10,167,29397,1,100,100.0,0.0
-0.5,10,168,25942,2,99,99.0,0.022222222222222223
-0.5,10,169,41981,1,100,100.0,0.0
-0.5,10,170,36715,1,100,100.0,0.0
-0.5,10,171,39979,1,100,100.0,0.0
-0.5,10,172,43154,1,100,100.0,0.0
-0.5,10,173,46471,1,100,100.0,0.0
-0.5,10,174,43295,1,100,100.0,0.0
-0.5,10,175,18859,1,100,100.0,0.0
-0.5,10,176,15292,2,99,99.0,0.016666666666666666
-0.5,10,177,14840,1,100,100.0,0.0
-0.5,10,178,19632,1,100,100.0,0.0
-0.5,10,179,44800,1,100,100.0,0.0
-0.5,10,180,19334,1,100,100.0,0.0
-0.5,10,181,65542,1,100,100.0,0.0
-0.5,10,182,36244,1,100,100.0,0.0
-0.5,10,183,19601,1,100,100.0,0.0
-0.5,10,184,46559,1,100,100.0,0.0
-0.5,10,185,60642,1,100,100.0,0.0
-0.5,10,186,19836,1,100,100.0,0.0
-0.5,10,187,37355,1,100,100.0,0.0
-0.5,10,188,27789,1,100,100.0,0.0
-0.5,10,189,26359,1,100,100.0,0.0
-0.5,10,190,30463,1,100,100.0,0.0
-0.5,10,191,33634,2,99,99.0,0.016666666666666666
-0.5,10,192,48774,1,100,100.0,0.0
-0.5,10,193,35589,1,100,100.0,0.0
-0.5,10,194,30847,2,99,99.0,0.016666666666666666
-0.5,10,195,37567,1,100,100.0,0.0
-0.5,10,196,60854,1,100,100.0,0.0
-0.5,10,197,39387,1,100,100.0,0.0
-0.5,10,198,41996,1,100,100.0,0.0
-0.5,10,199,36868,1,100,100.0,0.0
-0.4,10,0,24705,1,100,100.0,0.0
-0.4,10,1,72190,1,100,100.0,0.0
-0.4,10,2,31914,1,100,100.0,0.0
-0.4,10,3,35297,1,100,100.0,0.0
-0.4,10,4,28303,1,100,100.0,0.0
-0.4,10,5,34801,1,100,100.0,0.0
-0.4,10,6,42563,1,100,100.0,0.0
-0.4,10,7,15668,1,100,100.0,0.0
-0.4,10,8,53631,1,100,100.0,0.0
-0.4,10,9,21210,1,100,100.0,0.0
-0.4,10,10,37620,1,100,100.0,0.0
-0.4,10,11,30004,2,99,99.0,0.016666666666666666
-0.4,10,12,40822,1,100,100.0,0.0
-0.4,10,13,20114,3,97,97.0,0.03333333333333333
-0.4,10,14,29178,1,100,100.0,0.0
-0.4,10,15,25008,1,100,100.0,0.0
-0.4,10,16,23382,1,100,100.0,0.0
-0.4,10,17,45904,1,100,100.0,0.0
-0.4,10,18,33147,1,100,100.0,0.0
-0.4,10,19,26125,2,99,99.0,0.022222222222222223
-0.4,10,20,24481,1,100,100.0,0.0
-0.4,10,21,45477,1,100,100.0,0.0
-0.4,10,22,24234,1,100,100.0,0.0
-0.4,10,23,38233,1,100,100.0,0.0
-0.4,10,24,40972,1,100,100.0,0.0
-0.4,10,25,36096,1,100,100.0,0.0
-0.4,10,26,28598,1,100,100.0,0.0
-0.4,10,27,30539,1,100,100.0,0.0
-0.4,10,28,24349,1,100,100.0,0.0
-0.4,10,29,28546,1,100,100.0,0.0
-0.4,10,30,37968,1,100,100.0,0.0
-0.4,10,31,15124,1,100,100.0,0.0
-0.4,10,32,36268,1,100,100.0,0.0
-0.4,10,33,49586,1,100,100.0,0.0
-0.4,10,34,30399,1,100,100.0,0.0
-0.4,10,35,34638,1,100,100.0,0.0
-0.4,10,36,35044,1,100,100.0,0.0
-0.4,10,37,17949,1,100,100.0,0.0
-0.4,10,38,28290,1,100,100.0,0.0
-0.4,10,39,57093,1,100,100.0,0.0
-0.4,10,40,24486,1,100,100.0,0.0
-0.4,10,41,98084,1,100,100.0,0.0
-0.4,10,42,49767,1,100,100.0,0.0
-0.4,10,43,45128,2,99,99.0,0.011111111111111112
-0.4,10,44,56844,1,100,100.0,0.0
-0.4,10,45,33738,1,100,100.0,0.0
-0.4,10,46,23207,1,100,100.0,0.0
-0.4,10,47,41928,1,100,100.0,0.0
-0.4,10,48,46974,1,100,100.0,0.0
-0.4,10,49,56481,1,100,100.0,0.0
-0.4,10,50,22221,2,99,99.0,0.016666666666666666
-0.4,10,51,22634,1,100,100.0,0.0
-0.4,10,52,31052,1,100,100.0,0.0
-0.4,10,53,55254,1,100,100.0,0.0
-0.4,10,54,32942,1,100,100.0,0.0
-0.4,10,55,24077,2,99,99.0,0.016666666666666666
-0.4,10,56,27521,1,100,100.0,0.0
-0.4,10,57,45700,2,99,99.0,0.022222222222222223
-0.4,10,58,47712,1,100,100.0,0.0
-0.4,10,59,55381,1,100,100.0,0.0
-0.4,10,60,35499,1,100,100.0,0.0
-0.4,10,61,42300,1,100,100.0,0.0
-0.4,10,62,36151,1,100,100.0,0.0
-0.4,10,63,55703,1,100,100.0,0.0
-0.4,10,64,47225,1,100,100.0,0.0
-0.4,10,65,33540,1,100,100.0,0.0
-0.4,10,66,35143,1,100,100.0,0.0
-0.4,10,67,44138,1,100,100.0,0.0
-0.4,10,68,32529,1,100,100.0,0.0
-0.4,10,69,38957,1,100,100.0,0.0
-0.4,10,70,25484,1,100,100.0,0.0
-0.4,10,71,61196,1,100,100.0,0.0
-0.4,10,72,26001,1,100,100.0,0.0
-0.4,10,73,25898,1,100,100.0,0.0
-0.4,10,74,21940,1,100,100.0,0.0
-0.4,10,75,23211,1,100,100.0,0.0
-0.4,10,76,42076,1,100,100.0,0.0
-0.4,10,77,19706,1,100,100.0,0.0
-0.4,10,78,44981,2,99,99.0,0.016666666666666666
-0.4,10,79,51004,1,100,100.0,0.0
-0.4,10,80,23506,1,100,100.0,0.0
-0.4,10,81,39614,1,100,100.0,0.0
-0.4,10,82,30761,1,100,100.0,0.0
-0.4,10,83,54824,1,100,100.0,0.0
-0.4,10,84,26120,1,100,100.0,0.0
-0.4,10,85,44563,1,100,100.0,0.0
-0.4,10,86,42961,1,100,100.0,0.0
-0.4,10,87,35385,1,100,100.0,0.0
-0.4,10,88,30010,1,100,100.0,0.0
-0.4,10,89,43738,1,100,100.0,0.0
-0.4,10,90,64371,1,100,100.0,0.0
-0.4,10,91,41360,1,100,100.0,0.0
-0.4,10,92,23274,1,100,100.0,0.0
-0.4,10,93,54490,1,100,100.0,0.0
-0.4,10,94,35366,1,100,100.0,0.0
-0.4,10,95,61267,1,100,100.0,0.0
-0.4,10,96,26678,1,100,100.0,0.0
-0.4,10,97,49347,1,100,100.0,0.0
-0.4,10,98,15986,1,100,100.0,0.0
-0.4,10,99,45722,1,100,100.0,0.0
-0.4,10,100,47392,1,100,100.0,0.0
-0.4,10,101,37753,1,100,100.0,0.0
-0.4,10,102,46534,1,100,100.0,0.0
-0.4,10,103,69236,1,100,100.0,0.0
-0.4,10,104,32978,1,100,100.0,0.0
-0.4,10,105,31523,2,99,99.0,0.011111111111111112
-0.4,10,106,23151,1,100,100.0,0.0
-0.4,10,107,20816,1,100,100.0,0.0
-0.4,10,108,29864,1,100,100.0,0.0
-0.4,10,109,47152,1,100,100.0,0.0
-0.4,10,110,30816,1,100,100.0,0.0
-0.4,10,111,34842,1,100,100.0,0.0
-0.4,10,112,20668,1,100,100.0,0.0
-0.4,10,113,46268,1,100,100.0,0.0
-0.4,10,114,20796,1,100,100.0,0.0
-0.4,10,115,18165,1,100,100.0,0.0
-0.4,10,116,28313,1,100,100.0,0.0
-0.4,10,117,29678,1,100,100.0,0.0
-0.4,10,118,32681,1,100,100.0,0.0
-0.4,10,119,21662,1,100,100.0,0.0
-0.4,10,120,22552,1,100,100.0,0.0
-0.4,10,121,27738,1,100,100.0,0.0
-0.4,10,122,74076,1,100,100.0,0.0
-0.4,10,123,33356,1,100,100.0,0.0
-0.4,10,124,53466,1,100,100.0,0.0
-0.4,10,125,64985,1,100,100.0,0.0
-0.4,10,126,37801,2,99,99.0,0.022222222222222223
-0.4,10,127,28608,1,100,100.0,0.0
-0.4,10,128,69189,1,100,100.0,0.0
-0.4,10,129,22633,2,99,99.0,0.011111111111111112
-0.4,10,130,40463,1,100,100.0,0.0
-0.4,10,131,19068,2,98,98.0,0.016666666666666666
-0.4,10,132,27016,1,100,100.0,0.0
-0.4,10,133,55323,1,100,100.0,0.0
-0.4,10,134,13353,1,100,100.0,0.0
-0.4,10,135,39120,1,100,100.0,0.0
-0.4,10,136,31549,1,100,100.0,0.0
-0.4,10,137,24335,1,100,100.0,0.0
-0.4,10,138,27967,1,100,100.0,0.0
-0.4,10,139,50301,1,100,100.0,0.0
-0.4,10,140,32913,1,100,100.0,0.0
-0.4,10,141,56332,2,99,99.0,0.011111111111111112
-0.4,10,142,21891,1,100,100.0,0.0
-0.4,10,143,39614,1,100,100.0,0.0
-0.4,10,144,18628,1,100,100.0,0.0
-0.4,10,145,40252,1,100,100.0,0.0
-0.4,10,146,51462,1,100,100.0,0.0
-0.4,10,147,29220,1,100,100.0,0.0
-0.4,10,148,62574,2,99,99.0,0.022222222222222223
-0.4,10,149,28140,1,100,100.0,0.0
-0.4,10,150,33501,1,100,100.0,0.0
-0.4,10,151,26509,1,100,100.0,0.0
-0.4,10,152,19689,1,100,100.0,0.0
-0.4,10,153,42835,1,100,100.0,0.0
-0.4,10,154,50539,1,100,100.0,0.0
-0.4,10,155,40281,1,100,100.0,0.0
-0.4,10,156,27259,2,99,99.0,0.016666666666666666
-0.4,10,157,55078,1,100,100.0,0.0
-0.4,10,158,33045,2,99,99.0,0.011111111111111112
-0.4,10,159,40650,1,100,100.0,0.0
-0.4,10,160,15450,1,100,100.0,0.0
-0.4,10,161,21695,1,100,100.0,0.0
-0.4,10,162,46934,1,100,100.0,0.0
-0.4,10,163,35266,2,99,99.0,0.022222222222222223
-0.4,10,164,31013,2,99,99.0,0.016666666666666666
-0.4,10,165,38228,2,99,99.0,0.022222222222222223
-0.4,10,166,21665,1,100,100.0,0.0
-0.4,10,167,24828,1,100,100.0,0.0
-0.4,10,168,47892,1,100,100.0,0.0
-0.4,10,169,30354,2,99,99.0,0.022222222222222223
-0.4,10,170,78188,1,100,100.0,0.0
-0.4,10,171,74926,1,100,100.0,0.0
-0.4,10,172,35866,1,100,100.0,0.0
-0.4,10,173,28791,1,100,100.0,0.0
-0.4,10,174,46162,1,100,100.0,0.0
-0.4,10,175,65102,1,100,100.0,0.0
-0.4,10,176,34151,1,100,100.0,0.0
-0.4,10,177,66240,1,100,100.0,0.0
-0.4,10,178,34131,1,100,100.0,0.0
-0.4,10,179,41625,1,100,100.0,0.0
-0.4,10,180,22792,1,100,100.0,0.0
-0.4,10,181,36888,1,100,100.0,0.0
-0.4,10,182,31578,1,100,100.0,0.0
-0.4,10,183,29563,1,100,100.0,0.0
-0.4,10,184,36190,1,100,100.0,0.0
-0.4,10,185,62271,1,100,100.0,0.0
-0.4,10,186,34574,2,99,99.0,0.022222222222222223
-0.4,10,187,41908,1,100,100.0,0.0
-0.4,10,188,46664,2,98,98.0,0.016666666666666666
-0.4,10,189,44780,1,100,100.0,0.0
-0.4,10,190,40628,1,100,100.0,0.0
-0.4,10,191,12536,2,99,99.0,0.011111111111111112
-0.4,10,192,31329,1,100,100.0,0.0
-0.4,10,193,25509,1,100,100.0,0.0
-0.4,10,194,21741,1,100,100.0,0.0
-0.4,10,195,19364,1,100,100.0,0.0
-0.4,10,196,40094,1,100,100.0,0.0
-0.4,10,197,46651,1,100,100.0,0.0
-0.4,10,198,36621,1,100,100.0,0.0
-0.4,10,199,37194,1,100,100.0,0.0
-0.25,10,0,15262,1,100,100.0,0.0
-0.25,10,1,37107,1,100,100.0,0.0
-0.25,10,2,64806,1,100,100.0,0.0
-0.25,10,3,21635,1,100,100.0,0.0
-0.25,10,4,40565,1,100,100.0,0.0
-0.25,10,5,31856,1,100,100.0,0.0
-0.25,10,6,38335,1,100,100.0,0.0
-0.25,10,7,33035,1,100,100.0,0.0
-0.25,10,8,60757,1,100,100.0,0.0
-0.25,10,9,40167,1,100,100.0,0.0
-0.25,10,10,30972,1,100,100.0,0.0
-0.25,10,11,31874,1,100,100.0,0.0
-0.25,10,12,27604,1,100,100.0,0.0
-0.25,10,13,40806,1,100,100.0,0.0
-0.25,10,14,50241,1,100,100.0,0.0
-0.25,10,15,28720,1,100,100.0,0.0
-0.25,10,16,31773,2,99,99.0,0.022222222222222223
-0.25,10,17,44725,1,100,100.0,0.0
-0.25,10,18,13121,2,99,99.0,0.016666666666666666
-0.25,10,19,49169,1,100,100.0,0.0
-0.25,10,20,27802,1,100,100.0,0.0
-0.25,10,21,36325,1,100,100.0,0.0
-0.25,10,22,27589,1,100,100.0,0.0
-0.25,10,23,73530,1,100,100.0,0.0
-0.25,10,24,33521,1,100,100.0,0.0
-0.25,10,25,46522,2,99,99.0,0.016666666666666666
-0.25,10,26,25397,2,99,99.0,0.022222222222222223
-0.25,10,27,41108,1,100,100.0,0.0
-0.25,10,28,22488,1,100,100.0,0.0
-0.25,10,29,69138,1,100,100.0,0.0
-0.25,10,30,72983,1,100,100.0,0.0
-0.25,10,31,41542,1,100,100.0,0.0
-0.25,10,32,56556,1,100,100.0,0.0
-0.25,10,33,24613,1,100,100.0,0.0
-0.25,10,34,25986,1,100,100.0,0.0
-0.25,10,35,33444,1,100,100.0,0.0
-0.25,10,36,46702,1,100,100.0,0.0
-0.25,10,37,37595,1,100,100.0,0.0
-0.25,10,38,61955,1,100,100.0,0.0
-0.25,10,39,27155,2,99,99.0,0.022222222222222223
-0.25,10,40,37615,1,100,100.0,0.0
-0.25,10,41,20587,1,100,100.0,0.0
-0.25,10,42,36984,2,99,99.0,0.011111111111111112
-0.25,10,43,67217,1,100,100.0,0.0
-0.25,10,44,29558,2,99,99.0,0.011111111111111112
-0.25,10,45,34694,1,100,100.0,0.0
-0.25,10,46,16955,1,100,100.0,0.0
-0.25,10,47,22508,1,100,100.0,0.0
-0.25,10,48,43799,1,100,100.0,0.0
-0.25,10,49,16569,2,99,99.0,0.011111111111111112
-0.25,10,50,58735,1,100,100.0,0.0
-0.25,10,51,33243,1,100,100.0,0.0
-0.25,10,52,23326,1,100,100.0,0.0
-0.25,10,53,28277,1,100,100.0,0.0
-0.25,10,54,27354,1,100,100.0,0.0
-0.25,10,55,39253,1,100,100.0,0.0
-0.25,10,56,50617,1,100,100.0,0.0
-0.25,10,57,39244,1,100,100.0,0.0
-0.25,10,58,41797,2,99,99.0,0.022222222222222223
-0.25,10,59,30453,1,100,100.0,0.0
-0.25,10,60,17064,1,100,100.0,0.0
-0.25,10,61,50627,1,100,100.0,0.0
-0.25,10,62,17091,1,100,100.0,0.0
-0.25,10,63,56981,1,100,100.0,0.0
-0.25,10,64,35764,1,100,100.0,0.0
-0.25,10,65,71522,1,100,100.0,0.0
-0.25,10,66,19298,1,100,100.0,0.0
-0.25,10,67,42970,1,100,100.0,0.0
-0.25,10,68,14602,1,100,100.0,0.0
-0.25,10,69,38668,1,100,100.0,0.0
-0.25,10,70,38623,1,100,100.0,0.0
-0.25,10,71,39223,1,100,100.0,0.0
-0.25,10,72,29089,1,100,100.0,0.0
-0.25,10,73,19260,1,100,100.0,0.0
-0.25,10,74,34030,1,100,100.0,0.0
-0.25,10,75,33731,1,100,100.0,0.0
-0.25,10,76,47653,2,99,99.0,0.011111111111111112
-0.25,10,77,32585,1,100,100.0,0.0
-0.25,10,78,46244,1,100,100.0,0.0
-0.25,10,79,20294,1,100,100.0,0.0
-0.25,10,80,42390,1,100,100.0,0.0
-0.25,10,81,42328,1,100,100.0,0.0
-0.25,10,82,30358,1,100,100.0,0.0
-0.25,10,83,66663,1,100,100.0,0.0
-0.25,10,84,19340,1,100,100.0,0.0
-0.25,10,85,51267,2,99,99.0,0.022222222222222223
-0.25,10,86,30524,1,100,100.0,0.0
-0.25,10,87,51592,1,100,100.0,0.0
-0.25,10,88,39996,1,100,100.0,0.0
-0.25,10,89,32988,1,100,100.0,0.0
-0.25,10,90,68031,1,100,100.0,0.0
-0.25,10,91,25609,1,100,100.0,0.0
-0.25,10,92,36968,1,100,100.0,0.0
-0.25,10,93,25240,2,99,99.0,0.022222222222222223
-0.25,10,94,15947,1,100,100.0,0.0
-0.25,10,95,36097,1,100,100.0,0.0
-0.25,10,96,24373,1,100,100.0,0.0
-0.25,10,97,38136,1,100,100.0,0.0
-0.25,10,98,52031,1,100,100.0,0.0
-0.25,10,99,27629,2,98,98.0,0.03333333333333333
-0.25,10,100,29143,1,100,100.0,0.0
-0.25,10,101,23317,1,100,100.0,0.0
-0.25,10,102,44184,1,100,100.0,0.0
-0.25,10,103,30443,1,100,100.0,0.0
-0.25,10,104,37335,1,100,100.0,0.0
-0.25,10,105,36803,1,100,100.0,0.0
-0.25,10,106,21121,1,100,100.0,0.0
-0.25,10,107,15669,1,100,100.0,0.0
-0.25,10,108,17954,1,100,100.0,0.0
-0.25,10,109,68893,1,100,100.0,0.0
-0.25,10,110,43515,1,100,100.0,0.0
-0.25,10,111,21121,1,100,100.0,0.0
-0.25,10,112,57500,1,100,100.0,0.0
-0.25,10,113,33609,1,100,100.0,0.0
-0.25,10,114,64984,1,100,100.0,0.0
-0.25,10,115,40810,1,100,100.0,0.0
-0.25,10,116,23025,1,100,100.0,0.0
-0.25,10,117,34694,1,100,100.0,0.0
-0.25,10,118,45166,1,100,100.0,0.0
-0.25,10,119,50876,1,100,100.0,0.0
-0.25,10,120,49927,1,100,100.0,0.0
-0.25,10,121,47841,1,100,100.0,0.0
-0.25,10,122,40684,1,100,100.0,0.0
-0.25,10,123,21515,1,100,100.0,0.0
-0.25,10,124,29806,1,100,100.0,0.0
-0.25,10,125,54210,1,100,100.0,0.0
-0.25,10,126,45005,1,100,100.0,0.0
-0.25,10,127,51024,1,100,100.0,0.0
-0.25,10,128,101134,1,100,100.0,0.0
-0.25,10,129,44480,1,100,100.0,0.0
-0.25,10,130,27631,1,100,100.0,0.0
-0.25,10,131,25687,1,100,100.0,0.0
-0.25,10,132,22341,1,100,100.0,0.0
-0.25,10,133,70954,1,100,100.0,0.0
-0.25,10,134,27809,1,100,100.0,0.0
-0.25,10,135,28839,1,100,100.0,0.0
-0.25,10,136,38300,1,100,100.0,0.0
-0.25,10,137,57395,1,100,100.0,0.0
-0.25,10,138,45510,1,100,100.0,0.0
-0.25,10,139,19253,1,100,100.0,0.0
-0.25,10,140,24697,1,100,100.0,0.0
-0.25,10,141,12235,1,100,100.0,0.0
-0.25,10,142,31445,1,100,100.0,0.0
-0.25,10,143,84339,1,100,100.0,0.0
-0.25,10,144,50010,1,100,100.0,0.0
-0.25,10,145,83892,1,100,100.0,0.0
-0.25,10,146,21599,1,100,100.0,0.0
-0.25,10,147,45995,1,100,100.0,0.0
-0.25,10,148,73774,1,100,100.0,0.0
-0.25,10,149,55243,1,100,100.0,0.0
-0.25,10,150,43009,1,100,100.0,0.0
-0.25,10,151,26028,1,100,100.0,0.0
-0.25,10,152,26983,1,100,100.0,0.0
-0.25,10,153,21055,1,100,100.0,0.0
-0.25,10,154,48176,2,99,99.0,0.016666666666666666
-0.25,10,155,17482,1,100,100.0,0.0
-0.25,10,156,17197,1,100,100.0,0.0
-0.25,10,157,36532,1,100,100.0,0.0
-0.25,10,158,18549,1,100,100.0,0.0
-0.25,10,159,32960,1,100,100.0,0.0
-0.25,10,160,20828,1,100,100.0,0.0
-0.25,10,161,21950,1,100,100.0,0.0
-0.25,10,162,69840,1,100,100.0,0.0
-0.25,10,163,12361,1,100,100.0,0.0
-0.25,10,164,18085,1,100,100.0,0.0
-0.25,10,165,24018,2,99,99.0,0.011111111111111112
-0.25,10,166,28471,1,100,100.0,0.0
-0.25,10,167,36802,1,100,100.0,0.0
-0.25,10,168,24935,1,100,100.0,0.0
-0.25,10,169,45586,1,100,100.0,0.0
-0.25,10,170,47100,1,100,100.0,0.0
-0.25,10,171,20092,1,100,100.0,0.0
-0.25,10,172,34752,1,100,100.0,0.0
-0.25,10,173,47167,1,100,100.0,0.0
-0.25,10,174,29522,2,98,98.0,0.022222222222222223
-0.25,10,175,32693,1,100,100.0,0.0
-0.25,10,176,22907,1,100,100.0,0.0
-0.25,10,177,15779,1,100,100.0,0.0
-0.25,10,178,59703,1,100,100.0,0.0
-0.25,10,179,40316,1,100,100.0,0.0
-0.25,10,180,31958,1,100,100.0,0.0
-0.25,10,181,31027,1,100,100.0,0.0
-0.25,10,182,34614,1,100,100.0,0.0
-0.25,10,183,17944,2,99,99.0,0.016666666666666666
-0.25,10,184,26710,1,100,100.0,0.0
-0.25,10,185,27739,1,100,100.0,0.0
-0.25,10,186,31983,1,100,100.0,0.0
-0.25,10,187,60817,1,100,100.0,0.0
-0.25,10,188,35975,1,100,100.0,0.0
-0.25,10,189,30536,2,98,98.0,0.016666666666666666
-0.25,10,190,19103,2,99,99.0,0.011111111111111112
-0.25,10,191,80691,1,100,100.0,0.0
-0.25,10,192,54290,1,100,100.0,0.0
-0.25,10,193,49099,1,100,100.0,0.0
-0.25,10,194,31117,1,100,100.0,0.0
-0.25,10,195,22405,1,100,100.0,0.0
-0.25,10,196,22277,1,100,100.0,0.0
-0.25,10,197,31691,1,100,100.0,0.0
-0.25,10,198,26405,1,100,100.0,0.0
-0.25,10,199,64144,1,100,100.0,0.0
-0.1,10,0,57592,1,100,100.0,0.0
-0.1,10,1,10803,1,100,100.0,0.0
-0.1,10,2,24288,1,100,100.0,0.0
-0.1,10,3,46116,1,100,100.0,0.0
-0.1,10,4,30693,1,100,100.0,0.0
-0.1,10,5,63287,1,100,100.0,0.0
-0.1,10,6,59728,1,100,100.0,0.0
-0.1,10,7,52456,1,100,100.0,0.0
-0.1,10,8,24635,1,100,100.0,0.0
-0.1,10,9,28922,1,100,100.0,0.0
-0.1,10,10,21018,1,100,100.0,0.0
-0.1,10,11,43299,1,100,100.0,0.0
-0.1,10,12,28018,1,100,100.0,0.0
-0.1,10,13,22143,1,100,100.0,0.0
-0.1,10,14,17709,1,100,100.0,0.0
-0.1,10,15,28130,1,100,100.0,0.0
-0.1,10,16,26329,1,100,100.0,0.0
-0.1,10,17,43818,1,100,100.0,0.0
-0.1,10,18,55813,1,100,100.0,0.0
-0.1,10,19,35078,1,100,100.0,0.0
-0.1,10,20,16961,1,100,100.0,0.0
-0.1,10,21,29643,1,100,100.0,0.0
-0.1,10,22,67315,1,100,100.0,0.0
-0.1,10,23,42285,1,100,100.0,0.0
-0.1,10,24,39108,1,100,100.0,0.0
-0.1,10,25,51287,1,100,100.0,0.0
-0.1,10,26,35790,1,100,100.0,0.0
-0.1,10,27,28056,1,100,100.0,0.0
-0.1,10,28,32798,1,100,100.0,0.0
-0.1,10,29,34950,1,100,100.0,0.0
-0.1,10,30,51309,1,100,100.0,0.0
-0.1,10,31,45598,1,100,100.0,0.0
-0.1,10,32,67885,1,100,100.0,0.0
-0.1,10,33,39477,1,100,100.0,0.0
-0.1,10,34,32760,1,100,100.0,0.0
-0.1,10,35,45428,1,100,100.0,0.0
-0.1,10,36,24051,1,100,100.0,0.0
-0.1,10,37,33511,1,100,100.0,0.0
-0.1,10,38,56052,1,100,100.0,0.0
-0.1,10,39,44718,1,100,100.0,0.0
-0.1,10,40,31437,1,100,100.0,0.0
-0.1,10,41,44202,1,100,100.0,0.0
-0.1,10,42,22848,1,100,100.0,0.0
-0.1,10,43,61903,1,100,100.0,0.0
-0.1,10,44,28206,1,100,100.0,0.0
-0.1,10,45,41957,1,100,100.0,0.0
-0.1,10,46,58963,2,99,99.0,0.016666666666666666
